Time	Node	Type	Packets	
4	l6-8	CacheHits	299
4	l6-8	CacheMisses	1
4	l6-9	CacheHits	307
4	l6-9	CacheMisses	3
4	l6-10	CacheHits	309
4	l6-10	CacheMisses	1
4	l6-11	CacheHits	301
4	l6-11	CacheMisses	2
4	l6-12	CacheHits	321
4	l6-12	CacheMisses	3
4	l6-13	CacheHits	281
4	l6-13	CacheMisses	3
4	l6-14	CacheHits	292
4	l6-14	CacheMisses	4
4	l6-15	CacheHits	307
4	l6-15	CacheMisses	5
4	l6-16	CacheHits	283
4	l6-16	CacheMisses	8
4	l6-17	CacheHits	278
4	l6-17	CacheMisses	6
4	l6-18	CacheHits	294
4	l6-18	CacheMisses	4
4	l6-19	CacheHits	315
4	l6-19	CacheMisses	8
4	l6-20	CacheHits	292
4	l6-20	CacheMisses	10
4	l6-21	CacheHits	296
4	l6-21	CacheMisses	11
4	l6-22	CacheHits	299
4	l6-22	CacheMisses	12
4	l6-23	CacheHits	298
4	l6-23	CacheMisses	14
4	l6-24	CacheHits	273
4	l6-24	CacheMisses	22
4	l6-25	CacheHits	274
4	l6-25	CacheMisses	17
4	l6-26	CacheHits	265
4	l6-26	CacheMisses	29
4	l6-27	CacheHits	261
4	l6-27	CacheMisses	25
4	l6-28	CacheHits	276
4	l6-28	CacheMisses	44
4	l6-29	CacheHits	226
4	l6-29	CacheMisses	52
4	l6-30	CacheHits	214
4	l6-30	CacheMisses	61
4	l6-31	CacheHits	227
4	l6-31	CacheMisses	93
4	l6-32	CacheHits	197
4	l6-32	CacheMisses	87
4	l6-33	CacheHits	152
4	l6-33	CacheMisses	77
4	l6-34	CacheHits	128
4	l6-34	CacheMisses	78
4	l6-35	CacheHits	113
4	l6-35	CacheMisses	76
4	l6-36	CacheHits	78
4	l6-36	CacheMisses	71
4	l6-37	CacheHits	58
4	l6-37	CacheMisses	57
4	l6-38	CacheHits	41
4	l6-38	CacheMisses	48
4	l6-39	CacheHits	18
4	l6-39	CacheMisses	44
4	l6-40	CacheHits	4
4	l6-40	CacheMisses	29
4	l6-41	CacheHits	0
4	l6-41	CacheMisses	0
4	l6-42	CacheHits	0
4	l6-42	CacheMisses	0
4	l6-43	CacheHits	0
4	l6-43	CacheMisses	0
4	l6-44	CacheHits	0
4	l6-44	CacheMisses	0
4	l6-45	CacheHits	0
4	l6-45	CacheMisses	0
4	l6-46	CacheHits	0
4	l6-46	CacheMisses	0
4	l6-47	CacheHits	0
4	l6-47	CacheMisses	0
4	l6-48	CacheHits	0
4	l6-48	CacheMisses	0
4	l6-49	CacheHits	0
4	l6-49	CacheMisses	0
4	l6-50	CacheHits	0
4	l6-50	CacheMisses	0
4	l6-51	CacheHits	0
4	l6-51	CacheMisses	0
4	l6-52	CacheHits	0
4	l6-52	CacheMisses	0
4	l6-53	CacheHits	0
4	l6-53	CacheMisses	0
4	l6-54	CacheHits	0
4	l6-54	CacheMisses	0
4	l6-55	CacheHits	0
4	l6-55	CacheMisses	0
4	l6-56	CacheHits	0
4	l6-56	CacheMisses	0
4	l6-57	CacheHits	0
4	l6-57	CacheMisses	0
4	l6-58	CacheHits	0
4	l6-58	CacheMisses	0
4	l6-59	CacheHits	0
4	l6-59	CacheMisses	0
4	l6-60	CacheHits	0
4	l6-60	CacheMisses	0
4	l6-61	CacheHits	0
4	l6-61	CacheMisses	0
4	l6-62	CacheHits	0
4	l6-62	CacheMisses	0
4	l6-63	CacheHits	0
4	l6-63	CacheMisses	0
4	l6-64	CacheHits	0
4	l6-64	CacheMisses	0
5	root	CacheHits	1
5	root	CacheMisses	0
5	l1-1	CacheHits	0
5	l1-1	CacheMisses	0
5	l1-2	CacheHits	47
5	l1-2	CacheMisses	1
5	l2-1	CacheHits	0
5	l2-1	CacheMisses	0
5	l2-2	CacheHits	0
5	l2-2	CacheMisses	0
5	l2-3	CacheHits	100
5	l2-3	CacheMisses	1
5	l2-4	CacheHits	0
5	l2-4	CacheMisses	48
5	l3-1	CacheHits	0
5	l3-1	CacheMisses	0
5	l3-2	CacheHits	0
5	l3-2	CacheMisses	0
5	l3-3	CacheHits	0
5	l3-3	CacheMisses	0
5	l3-4	CacheHits	0
5	l3-4	CacheMisses	0
5	l3-5	CacheHits	11
5	l3-5	CacheMisses	1
5	l3-6	CacheHits	95
5	l3-6	CacheMisses	100
5	l3-7	CacheHits	0
5	l3-7	CacheMisses	48
5	l3-8	CacheHits	0
5	l3-8	CacheMisses	0
5	l4-1	CacheHits	0
5	l4-1	CacheMisses	0
5	l4-2	CacheHits	0
5	l4-2	CacheMisses	0
5	l4-3	CacheHits	0
5	l4-3	CacheMisses	0
5	l4-4	CacheHits	0
5	l4-4	CacheMisses	0
5	l4-5	CacheHits	0
5	l4-5	CacheMisses	0
5	l4-6	CacheHits	1
5	l4-6	CacheMisses	0
5	l4-7	CacheHits	2
5	l4-7	CacheMisses	0
5	l4-8	CacheHits	2
5	l4-8	CacheMisses	0
5	l4-9	CacheHits	12
5	l4-9	CacheMisses	2
5	l4-10	CacheHits	59
5	l4-10	CacheMisses	10
5	l4-11	CacheHits	92
5	l4-11	CacheMisses	100
5	l4-12	CacheHits	68
5	l4-12	CacheMisses	95
5	l4-13	CacheHits	0
5	l4-13	CacheMisses	48
5	l4-14	CacheHits	0
5	l4-14	CacheMisses	0
5	l4-15	CacheHits	0
5	l4-15	CacheMisses	0
5	l4-16	CacheHits	0
5	l4-16	CacheMisses	0
5	l5-1	CacheHits	0
5	l5-1	CacheMisses	0
5	l5-2	CacheHits	2
5	l5-2	CacheMisses	0
5	l5-3	CacheHits	0
5	l5-3	CacheMisses	0
5	l5-4	CacheHits	1
5	l5-4	CacheMisses	0
5	l5-5	CacheHits	2
5	l5-5	CacheMisses	0
5	l5-6	CacheHits	2
5	l5-6	CacheMisses	0
5	l5-7	CacheHits	2
5	l5-7	CacheMisses	0
5	l5-8	CacheHits	4
5	l5-8	CacheMisses	0
5	l5-9	CacheHits	3
5	l5-9	CacheMisses	0
5	l5-10	CacheHits	5
5	l5-10	CacheMisses	0
5	l5-11	CacheHits	4
5	l5-11	CacheMisses	0
5	l5-12	CacheHits	6
5	l5-12	CacheMisses	1
5	l5-13	CacheHits	6
5	l5-13	CacheMisses	0
5	l5-14	CacheHits	14
5	l5-14	CacheMisses	2
5	l5-15	CacheHits	20
5	l5-15	CacheMisses	1
5	l5-16	CacheHits	18
5	l5-16	CacheMisses	1
5	l5-17	CacheHits	29
5	l5-17	CacheMisses	5
5	l5-18	CacheHits	37
5	l5-18	CacheMisses	9
5	l5-19	CacheHits	57
5	l5-19	CacheMisses	27
5	l5-20	CacheHits	71
5	l5-20	CacheMisses	42
5	l5-21	CacheHits	77
5	l5-21	CacheMisses	98
5	l5-22	CacheHits	62
5	l5-22	CacheMisses	95
5	l5-23	CacheHits	48
5	l5-23	CacheMisses	90
5	l5-24	CacheHits	35
5	l5-24	CacheMisses	74
5	l5-25	CacheHits	14
5	l5-25	CacheMisses	48
5	l5-26	CacheHits	0
5	l5-26	CacheMisses	0
5	l5-27	CacheHits	0
5	l5-27	CacheMisses	0
5	l5-28	CacheHits	0
5	l5-28	CacheMisses	0
5	l5-29	CacheHits	0
5	l5-29	CacheMisses	0
5	l5-30	CacheHits	0
5	l5-30	CacheMisses	0
5	l5-31	CacheHits	0
5	l5-31	CacheMisses	0
5	l5-32	CacheHits	0
5	l5-32	CacheMisses	0
5	l6-1	CacheHits	291
5	l6-1	CacheMisses	0
5	l6-2	CacheHits	303
5	l6-2	CacheMisses	0
5	l6-3	CacheHits	289
5	l6-3	CacheMisses	2
5	l6-4	CacheHits	293
5	l6-4	CacheMisses	0
5	l6-5	CacheHits	325
5	l6-5	CacheMisses	0
5	l6-6	CacheHits	323
5	l6-6	CacheMisses	0
5	l6-7	CacheHits	291
5	l6-7	CacheMisses	1
5	l6-8	CacheHits	315
5	l6-8	CacheMisses	0
5	l6-9	CacheHits	302
5	l6-9	CacheMisses	0
5	l6-10	CacheHits	307
5	l6-10	CacheMisses	2
5	l6-11	CacheHits	299
5	l6-11	CacheMisses	0
5	l6-12	CacheHits	315
5	l6-12	CacheMisses	2
5	l6-13	CacheHits	317
5	l6-13	CacheMisses	2
5	l6-14	CacheHits	313
5	l6-14	CacheMisses	0
5	l6-15	CacheHits	268
5	l6-15	CacheMisses	3
5	l6-16	CacheHits	278
5	l6-16	CacheMisses	1
5	l6-17	CacheHits	292
5	l6-17	CacheMisses	1
5	l6-18	CacheHits	288
5	l6-18	CacheMisses	2
5	l6-19	CacheHits	321
5	l6-19	CacheMisses	3
5	l6-20	CacheHits	302
5	l6-20	CacheMisses	2
5	l6-21	CacheHits	296
5	l6-21	CacheMisses	3
5	l6-22	CacheHits	320
5	l6-22	CacheMisses	1
5	l6-23	CacheHits	318
5	l6-23	CacheMisses	1
5	l6-24	CacheHits	288
5	l6-24	CacheMisses	6
5	l6-25	CacheHits	357
5	l6-25	CacheMisses	2
5	l6-26	CacheHits	281
5	l6-26	CacheMisses	4
5	l6-27	CacheHits	292
5	l6-27	CacheMisses	7
5	l6-28	CacheHits	312
5	l6-28	CacheMisses	9
5	l6-29	CacheHits	249
5	l6-29	CacheMisses	14
5	l6-30	CacheHits	287
5	l6-30	CacheMisses	7
5	l6-31	CacheHits	288
5	l6-31	CacheMisses	8
5	l6-32	CacheHits	285
5	l6-32	CacheMisses	11
5	l6-33	CacheHits	287
5	l6-33	CacheMisses	17
5	l6-34	CacheHits	286
5	l6-34	CacheMisses	17
5	l6-35	CacheHits	288
5	l6-35	CacheMisses	21
5	l6-36	CacheHits	275
5	l6-36	CacheMisses	25
5	l6-37	CacheHits	267
5	l6-37	CacheMisses	36
5	l6-38	CacheHits	282
5	l6-38	CacheMisses	48
5	l6-39	CacheHits	252
5	l6-39	CacheMisses	51
5	l6-40	CacheHits	258
5	l6-40	CacheMisses	62
5	l6-41	CacheHits	223
5	l6-41	CacheMisses	92
5	l6-42	CacheHits	177
5	l6-42	CacheMisses	85
5	l6-43	CacheHits	150
5	l6-43	CacheMisses	85
5	l6-44	CacheHits	149
5	l6-44	CacheMisses	76
5	l6-45	CacheHits	115
5	l6-45	CacheMisses	78
5	l6-46	CacheHits	85
5	l6-46	CacheMisses	63
5	l6-47	CacheHits	60
5	l6-47	CacheMisses	60
5	l6-48	CacheHits	49
5	l6-48	CacheMisses	54
5	l6-49	CacheHits	17
5	l6-49	CacheMisses	34
5	l6-50	CacheHits	4
5	l6-50	CacheMisses	30
5	l6-51	CacheHits	0
5	l6-51	CacheMisses	0
5	l6-52	CacheHits	0
5	l6-52	CacheMisses	0
5	l6-53	CacheHits	0
5	l6-53	CacheMisses	0
5	l6-54	CacheHits	0
5	l6-54	CacheMisses	0
5	l6-55	CacheHits	0
5	l6-55	CacheMisses	0
5	l6-56	CacheHits	0
5	l6-56	CacheMisses	0
5	l6-57	CacheHits	0
5	l6-57	CacheMisses	0
5	l6-58	CacheHits	0
5	l6-58	CacheMisses	0
5	l6-59	CacheHits	0
5	l6-59	CacheMisses	0
5	l6-60	CacheHits	0
5	l6-60	CacheMisses	0
5	l6-61	CacheHits	0
5	l6-61	CacheMisses	0
5	l6-62	CacheHits	0
5	l6-62	CacheMisses	0
5	l6-63	CacheHits	0
5	l6-63	CacheMisses	0
5	l6-64	CacheHits	0
5	l6-64	CacheMisses	0
6	root	CacheHits	0
6	root	CacheMisses	0
6	l1-1	CacheHits	0
6	l1-1	CacheMisses	0
6	l1-2	CacheHits	53
6	l1-2	CacheMisses	0
6	l2-1	CacheHits	0
6	l2-1	CacheMisses	0
6	l2-2	CacheHits	0
6	l2-2	CacheMisses	0
6	l2-3	CacheHits	0
6	l2-3	CacheMisses	0
6	l2-4	CacheHits	88
6	l2-4	CacheMisses	52
6	l3-1	CacheHits	0
6	l3-1	CacheMisses	0
6	l3-2	CacheHits	0
6	l3-2	CacheMisses	0
6	l3-3	CacheHits	0
6	l3-3	CacheMisses	0
6	l3-4	CacheHits	0
6	l3-4	CacheMisses	0
6	l3-5	CacheHits	0
6	l3-5	CacheMisses	0
6	l3-6	CacheHits	5
6	l3-6	CacheMisses	0
6	l3-7	CacheHits	96
6	l3-7	CacheMisses	52
6	l3-8	CacheHits	0
6	l3-8	CacheMisses	88
6	l4-1	CacheHits	0
6	l4-1	CacheMisses	0
6	l4-2	CacheHits	0
6	l4-2	CacheMisses	0
6	l4-3	CacheHits	0
6	l4-3	CacheMisses	0
6	l4-4	CacheHits	0
6	l4-4	CacheMisses	0
6	l4-5	CacheHits	0
6	l4-5	CacheMisses	0
6	l4-6	CacheHits	0
6	l4-6	CacheMisses	0
6	l4-7	CacheHits	1
6	l4-7	CacheMisses	0
6	l4-8	CacheHits	0
6	l4-8	CacheMisses	0
6	l4-9	CacheHits	2
6	l4-9	CacheMisses	0
6	l4-10	CacheHits	1
6	l4-10	CacheMisses	0
6	l4-11	CacheHits	6
6	l4-11	CacheMisses	0
6	l4-12	CacheHits	28
6	l4-12	CacheMisses	5
6	l4-13	CacheHits	96
6	l4-13	CacheMisses	52
6	l4-14	CacheHits	80
6	l4-14	CacheMisses	97
6	l4-15	CacheHits	32
6	l4-15	CacheMisses	88
6	l4-16	CacheHits	0
6	l4-16	CacheMisses	0
6	l5-1	CacheHits	0
6	l5-1	CacheMisses	0
6	l5-2	CacheHits	0
6	l5-2	CacheMisses	0
6	l5-3	CacheHits	0
6	l5-3	CacheMisses	0
6	l5-4	CacheHits	0
6	l5-4	CacheMisses	0
6	l5-5	CacheHits	0
6	l5-5	CacheMisses	0
6	l5-6	CacheHits	0
6	l5-6	CacheMisses	0
6	l5-7	CacheHits	1
6	l5-7	CacheMisses	0
6	l5-8	CacheHits	2
6	l5-8	CacheMisses	0
6	l5-9	CacheHits	1
6	l5-9	CacheMisses	0
6	l5-10	CacheHits	0
6	l5-10	CacheMisses	0
6	l5-11	CacheHits	1
6	l5-11	CacheMisses	0
6	l5-12	CacheHits	0
6	l5-12	CacheMisses	0
6	l5-13	CacheHits	3
6	l5-13	CacheMisses	1
6	l5-14	CacheHits	3
6	l5-14	CacheMisses	0
6	l5-15	CacheHits	5
6	l5-15	CacheMisses	0
6	l5-16	CacheHits	2
6	l5-16	CacheMisses	0
6	l5-17	CacheHits	8
6	l5-17	CacheMisses	1
6	l5-18	CacheHits	6
6	l5-18	CacheMisses	1
6	l5-19	CacheHits	8
6	l5-19	CacheMisses	1
6	l5-20	CacheHits	11
6	l5-20	CacheMisses	0
6	l5-21	CacheHits	20
6	l5-21	CacheMisses	2
6	l5-22	CacheHits	26
6	l5-22	CacheMisses	4
6	l5-23	CacheHits	36
6	l5-23	CacheMisses	8
6	l5-24	CacheHits	47
6	l5-24	CacheMisses	25
6	l5-25	CacheHits	69
6	l5-25	CacheMisses	51
6	l5-26	CacheHits	66
6	l5-26	CacheMisses	98
6	l5-27	CacheHits	67
6	l5-27	CacheMisses	94
6	l5-28	CacheHits	45
6	l5-28	CacheMisses	84
6	l5-29	CacheHits	28
6	l5-29	CacheMisses	79
6	l5-30	CacheHits	7
6	l5-30	CacheMisses	42
6	l5-31	CacheHits	0
6	l5-31	CacheMisses	0
6	l5-32	CacheHits	0
6	l5-32	CacheMisses	0
6	l6-1	CacheHits	292
6	l6-1	CacheMisses	0
6	l6-2	CacheHits	324
6	l6-2	CacheMisses	0
6	l6-3	CacheHits	295
6	l6-3	CacheMisses	0
6	l6-4	CacheHits	297
6	l6-4	CacheMisses	0
6	l6-5	CacheHits	304
6	l6-5	CacheMisses	0
6	l6-6	CacheHits	306
6	l6-6	CacheMisses	0
6	l6-7	CacheHits	313
6	l6-7	CacheMisses	0
6	l6-8	CacheHits	281
6	l6-8	CacheMisses	0
6	l6-9	CacheHits	312
6	l6-9	CacheMisses	0
6	l6-10	CacheHits	320
6	l6-10	CacheMisses	0
6	l6-11	CacheHits	301
6	l6-11	CacheMisses	0
6	l6-12	CacheHits	302
6	l6-12	CacheMisses	0
6	l6-13	CacheHits	325
6	l6-13	CacheMisses	0
6	l6-14	CacheHits	314
6	l6-14	CacheMisses	1
6	l6-15	CacheHits	307
6	l6-15	CacheMisses	1
6	l6-16	CacheHits	303
6	l6-16	CacheMisses	1
6	l6-17	CacheHits	290
6	l6-17	CacheMisses	0
6	l6-18	CacheHits	289
6	l6-18	CacheMisses	1
6	l6-19	CacheHits	305
6	l6-19	CacheMisses	0
6	l6-20	CacheHits	296
6	l6-20	CacheMisses	0
6	l6-21	CacheHits	299
6	l6-21	CacheMisses	0
6	l6-22	CacheHits	326
6	l6-22	CacheMisses	1
6	l6-23	CacheHits	299
6	l6-23	CacheMisses	0
6	l6-24	CacheHits	312
6	l6-24	CacheMisses	0
6	l6-25	CacheHits	305
6	l6-25	CacheMisses	1
6	l6-26	CacheHits	301
6	l6-26	CacheMisses	3
6	l6-27	CacheHits	339
6	l6-27	CacheMisses	1
6	l6-28	CacheHits	300
6	l6-28	CacheMisses	2
6	l6-29	CacheHits	302
6	l6-29	CacheMisses	1
6	l6-30	CacheHits	311
6	l6-30	CacheMisses	4
6	l6-31	CacheHits	292
6	l6-31	CacheMisses	0
6	l6-32	CacheHits	294
6	l6-32	CacheMisses	2
6	l6-33	CacheHits	300
6	l6-33	CacheMisses	6
6	l6-34	CacheHits	292
6	l6-34	CacheMisses	3
6	l6-35	CacheHits	283
6	l6-35	CacheMisses	2
6	l6-36	CacheHits	311
6	l6-36	CacheMisses	5
6	l6-37	CacheHits	256
6	l6-37	CacheMisses	5
6	l6-38	CacheHits	306
6	l6-38	CacheMisses	4
6	l6-39	CacheHits	309
6	l6-39	CacheMisses	5
6	l6-40	CacheHits	297
6	l6-40	CacheMisses	6
6	l6-41	CacheHits	284
6	l6-41	CacheMisses	9
6	l6-42	CacheHits	314
6	l6-42	CacheMisses	13
6	l6-43	CacheHits	290
6	l6-43	CacheMisses	12
6	l6-44	CacheHits	259
6	l6-44	CacheMisses	18
6	l6-45	CacheHits	282
6	l6-45	CacheMisses	16
6	l6-46	CacheHits	265
6	l6-46	CacheMisses	28
6	l6-47	CacheHits	251
6	l6-47	CacheMisses	36
6	l6-48	CacheHits	251
6	l6-48	CacheMisses	36
6	l6-49	CacheHits	244
6	l6-49	CacheMisses	57
6	l6-50	CacheHits	229
6	l6-50	CacheMisses	64
6	l6-51	CacheHits	204
6	l6-51	CacheMisses	83
6	l6-52	CacheHits	157
6	l6-52	CacheMisses	83
6	l6-53	CacheHits	131
6	l6-53	CacheMisses	81
6	l6-54	CacheHits	136
6	l6-54	CacheMisses	84
6	l6-55	CacheHits	94
6	l6-55	CacheMisses	72
6	l6-56	CacheHits	69
6	l6-56	CacheMisses	59
6	l6-57	CacheHits	51
6	l6-57	CacheMisses	57
6	l6-58	CacheHits	43
6	l6-58	CacheMisses	53
6	l6-59	CacheHits	18
6	l6-59	CacheMisses	37
6	l6-60	CacheHits	4
6	l6-60	CacheMisses	14
6	l6-61	CacheHits	0
6	l6-61	CacheMisses	0
6	l6-62	CacheHits	0
6	l6-62	CacheMisses	0
6	l6-63	CacheHits	0
6	l6-63	CacheMisses	0
6	l6-64	CacheHits	0
6	l6-64	CacheMisses	0
7	root	CacheHits	0
7	root	CacheMisses	0
7	l1-1	CacheHits	0
7	l1-1	CacheMisses	0
7	l1-2	CacheHits	0
7	l1-2	CacheMisses	0
7	l2-1	CacheHits	0
7	l2-1	CacheMisses	0
7	l2-2	CacheHits	0
7	l2-2	CacheMisses	0
7	l2-3	CacheHits	0
7	l2-3	CacheMisses	0
7	l2-4	CacheHits	12
7	l2-4	CacheMisses	0
7	l3-1	CacheHits	0
7	l3-1	CacheMisses	0
7	l3-2	CacheHits	0
7	l3-2	CacheMisses	0
7	l3-3	CacheHits	0
7	l3-3	CacheMisses	0
7	l3-4	CacheHits	0
7	l3-4	CacheMisses	0
7	l3-5	CacheHits	0
7	l3-5	CacheMisses	0
7	l3-6	CacheHits	0
7	l3-6	CacheMisses	0
7	l3-7	CacheHits	3
7	l3-7	CacheMisses	0
7	l3-8	CacheHits	99
7	l3-8	CacheMisses	12
7	l4-1	CacheHits	0
7	l4-1	CacheMisses	0
7	l4-2	CacheHits	0
7	l4-2	CacheMisses	0
7	l4-3	CacheHits	0
7	l4-3	CacheMisses	0
7	l4-4	CacheHits	0
7	l4-4	CacheMisses	0
7	l4-5	CacheHits	0
7	l4-5	CacheMisses	0
7	l4-6	CacheHits	0
7	l4-6	CacheMisses	0
7	l4-7	CacheHits	0
7	l4-7	CacheMisses	0
7	l4-8	CacheHits	0
7	l4-8	CacheMisses	0
7	l4-9	CacheHits	1
7	l4-9	CacheMisses	0
7	l4-10	CacheHits	0
7	l4-10	CacheMisses	0
7	l4-11	CacheHits	1
7	l4-11	CacheMisses	0
7	l4-12	CacheHits	3
7	l4-12	CacheMisses	0
7	l4-13	CacheHits	2
7	l4-13	CacheMisses	0
7	l4-14	CacheHits	17
7	l4-14	CacheMisses	3
7	l4-15	CacheHits	68
7	l4-15	CacheMisses	12
7	l4-16	CacheHits	86
7	l4-16	CacheMisses	100
7	l5-1	CacheHits	0
7	l5-1	CacheMisses	0
7	l5-2	CacheHits	0
7	l5-2	CacheMisses	0
7	l5-3	CacheHits	0
7	l5-3	CacheMisses	0
7	l5-4	CacheHits	0
7	l5-4	CacheMisses	0
7	l5-5	CacheHits	0
7	l5-5	CacheMisses	0
7	l5-6	CacheHits	0
7	l5-6	CacheMisses	0
7	l5-7	CacheHits	0
7	l5-7	CacheMisses	0
7	l5-8	CacheHits	0
7	l5-8	CacheMisses	0
7	l5-9	CacheHits	1
7	l5-9	CacheMisses	0
7	l5-10	CacheHits	0
7	l5-10	CacheMisses	0
7	l5-11	CacheHits	1
7	l5-11	CacheMisses	0
7	l5-12	CacheHits	0
7	l5-12	CacheMisses	0
7	l5-13	CacheHits	0
7	l5-13	CacheMisses	0
7	l5-14	CacheHits	1
7	l5-14	CacheMisses	0
7	l5-15	CacheHits	0
7	l5-15	CacheMisses	0
7	l5-16	CacheHits	0
7	l5-16	CacheMisses	0
7	l5-17	CacheHits	3
7	l5-17	CacheMisses	1
7	l5-18	CacheHits	2
7	l5-18	CacheMisses	0
7	l5-19	CacheHits	4
7	l5-19	CacheMisses	0
7	l5-20	CacheHits	5
7	l5-20	CacheMisses	0
7	l5-21	CacheHits	2
7	l5-21	CacheMisses	0
7	l5-22	CacheHits	8
7	l5-22	CacheMisses	1
7	l5-23	CacheHits	9
7	l5-23	CacheMisses	2
7	l5-24	CacheHits	11
7	l5-24	CacheMisses	1
7	l5-25	CacheHits	14
7	l5-25	CacheMisses	1
7	l5-26	CacheHits	30
7	l5-26	CacheMisses	1
7	l5-27	CacheHits	21
7	l5-27	CacheMisses	4
7	l5-28	CacheHits	45
7	l5-28	CacheMisses	16
7	l5-29	CacheHits	55
7	l5-29	CacheMisses	21
7	l5-30	CacheHits	74
7	l5-30	CacheMisses	58
7	l5-31	CacheHits	72
7	l5-31	CacheMisses	96
7	l5-32	CacheHits	61
7	l5-32	CacheMisses	92
7	l6-1	CacheHits	305
7	l6-1	CacheMisses	0
7	l6-2	CacheHits	318
7	l6-2	CacheMisses	0
7	l6-3	CacheHits	316
7	l6-3	CacheMisses	0
7	l6-4	CacheHits	302
7	l6-4	CacheMisses	0
7	l6-5	CacheHits	302
7	l6-5	CacheMisses	0
7	l6-6	CacheHits	306
7	l6-6	CacheMisses	0
7	l6-7	CacheHits	273
7	l6-7	CacheMisses	0
7	l6-8	CacheHits	299
7	l6-8	CacheMisses	0
7	l6-9	CacheHits	315
7	l6-9	CacheMisses	0
7	l6-10	CacheHits	289
7	l6-10	CacheMisses	0
7	l6-11	CacheHits	308
7	l6-11	CacheMisses	0
7	l6-12	CacheHits	308
7	l6-12	CacheMisses	0
7	l6-13	CacheHits	298
7	l6-13	CacheMisses	0
7	l6-14	CacheHits	290
7	l6-14	CacheMisses	0
7	l6-15	CacheHits	300
7	l6-15	CacheMisses	0
7	l6-16	CacheHits	309
7	l6-16	CacheMisses	0
7	l6-17	CacheHits	275
7	l6-17	CacheMisses	0
7	l6-18	CacheHits	298
7	l6-18	CacheMisses	1
7	l6-19	CacheHits	302
7	l6-19	CacheMisses	0
7	l6-20	CacheHits	300
7	l6-20	CacheMisses	0
7	l6-21	CacheHits	326
7	l6-21	CacheMisses	1
7	l6-22	CacheHits	302
7	l6-22	CacheMisses	0
7	l6-23	CacheHits	307
7	l6-23	CacheMisses	0
7	l6-24	CacheHits	279
7	l6-24	CacheMisses	0
7	l6-25	CacheHits	305
7	l6-25	CacheMisses	0
7	l6-26	CacheHits	291
7	l6-26	CacheMisses	0
7	l6-27	CacheHits	295
7	l6-27	CacheMisses	1
7	l6-28	CacheHits	302
7	l6-28	CacheMisses	0
7	l6-29	CacheHits	306
7	l6-29	CacheMisses	0
7	l6-30	CacheHits	309
7	l6-30	CacheMisses	0
7	l6-31	CacheHits	269
7	l6-31	CacheMisses	0
7	l6-32	CacheHits	282
7	l6-32	CacheMisses	0
7	l6-33	CacheHits	303
7	l6-33	CacheMisses	1
7	l6-34	CacheHits	292
7	l6-34	CacheMisses	3
7	l6-35	CacheHits	313
7	l6-35	CacheMisses	2
7	l6-36	CacheHits	283
7	l6-36	CacheMisses	0
7	l6-37	CacheHits	280
7	l6-37	CacheMisses	3
7	l6-38	CacheHits	297
7	l6-38	CacheMisses	1
7	l6-39	CacheHits	289
7	l6-39	CacheMisses	1
7	l6-40	CacheHits	279
7	l6-40	CacheMisses	4
7	l6-41	CacheHits	293
7	l6-41	CacheMisses	0
7	l6-42	CacheHits	264
7	l6-42	CacheMisses	2
7	l6-43	CacheHits	316
7	l6-43	CacheMisses	4
7	l6-44	CacheHits	314
7	l6-44	CacheMisses	5
7	l6-45	CacheHits	318
7	l6-45	CacheMisses	4
7	l6-46	CacheHits	287
7	l6-46	CacheMisses	7
7	l6-47	CacheHits	315
7	l6-47	CacheMisses	5
7	l6-48	CacheHits	297
7	l6-48	CacheMisses	7
7	l6-49	CacheHits	285
7	l6-49	CacheMisses	10
7	l6-50	CacheHits	274
7	l6-50	CacheMisses	5
7	l6-51	CacheHits	297
7	l6-51	CacheMisses	15
7	l6-52	CacheHits	285
7	l6-52	CacheMisses	16
7	l6-53	CacheHits	289
7	l6-53	CacheMisses	13
7	l6-54	CacheHits	302
7	l6-54	CacheMisses	12
7	l6-55	CacheHits	306
7	l6-55	CacheMisses	23
7	l6-56	CacheHits	271
7	l6-56	CacheMisses	38
7	l6-57	CacheHits	263
7	l6-57	CacheMisses	39
7	l6-58	CacheHits	276
7	l6-58	CacheMisses	37
7	l6-59	CacheHits	261
7	l6-59	CacheMisses	53
7	l6-60	CacheHits	205
7	l6-60	CacheMisses	80
7	l6-61	CacheHits	210
7	l6-61	CacheMisses	87
7	l6-62	CacheHits	177
7	l6-62	CacheMisses	84
7	l6-63	CacheHits	161
7	l6-63	CacheMisses	79
7	l6-64	CacheHits	138
7	l6-64	CacheMisses	77
8	root	CacheHits	0
8	root	CacheMisses	0
8	l1-1	CacheHits	0
8	l1-1	CacheMisses	0
8	l1-2	CacheHits	0
8	l1-2	CacheMisses	0
8	l2-1	CacheHits	0
8	l2-1	CacheMisses	0
8	l2-2	CacheHits	0
8	l2-2	CacheMisses	0
8	l2-3	CacheHits	0
8	l2-3	CacheMisses	0
8	l2-4	CacheHits	0
8	l2-4	CacheMisses	0
8	l3-1	CacheHits	0
8	l3-1	CacheMisses	0
8	l3-2	CacheHits	0
8	l3-2	CacheMisses	0
8	l3-3	CacheHits	0
8	l3-3	CacheMisses	0
8	l3-4	CacheHits	0
8	l3-4	CacheMisses	0
8	l3-5	CacheHits	0
8	l3-5	CacheMisses	0
8	l3-6	CacheHits	0
8	l3-6	CacheMisses	0
8	l3-7	CacheHits	0
