3.42916	159728
3.43105	160264
3.43293	160800
3.43482	161336
3.50103	161872
3.50292	162408
3.50481	162944
3.50669	163480
3.50858	164016
3.51047	164552
3.51236	165088
3.51425	165624
3.51613	166160
3.51802	166696
3.58423	167232
3.58612	167768
3.58801	168304
3.58989	168840
3.59178	169376
3.59367	169912
3.59556	170448
3.59745	170984
3.59933	171520
3.60122	172056
3.66743	172592
3.66932	173128
3.67121	173664
3.67309	174200
3.67498	174736
3.67687	175272
3.67876	175808
3.68065	176344
3.68253	176880
3.68442	177416
3.75063	177952
3.75252	178488
3.75441	179024
3.75629	179560
3.75818	180096
3.76007	180632
3.76196	181168
3.76385	181704
3.76573	182240
3.76762	182776
3.83383	183312
3.83572	183848
3.83761	184384
3.83949	184920
3.84138	185456
3.84327	185992
3.84516	186528
3.84705	187064
3.84893	187600
3.85082	188136
3.91703	188672
3.91892	189208
3.92081	189744
3.92269	190280
3.92458	190816
3.92647	191352
3.92836	191888
3.93025	192424
3.93213	192960
3.93402	193496
4.00023	194032
4.00212	194568
4.00401	195104
4.00589	195640
4.00778	196176
4.00967	196712
4.01156	197248
4.01345	197784
4.01533	198320
4.01722	198856
4.08343	199392
4.08532	199928
4.08721	200464
4.08909	201000
4.09098	201536
4.09287	202072
4.09476	202608
4.09665	203144
4.09853	203680
4.10042	204216
4.16663	204752
4.16852	205288
4.17041	205824
4.17229	206360
4.17418	206896
4.17607	207432
4.17796	207968
4.17985	208504
4.18173	209040
4.18362	209576
4.24983	210112
4.25172	210648
4.25361	211184
4.25549	211720
4.25738	212256
4.25927	212792
4.26116	213328
4.26305	213864
4.26493	214400
4.26682	214936
4.33303	215472
4.33492	216008
4.33681	216544
4.33869	217080
4.34058	217616
4.34247	218152
4.34436	218688
4.34625	219224
4.34813	219760
4.35002	220296
4.41623	220832
4.41812	221368
4.42001	221904
4.42189	222440
4.42378	222976
4.42567	223512
4.42756	224048
4.42945	224584
4.43133	225120
4.43322	225656
4.49943	226192
4.50132	226728
4.50321	227264
4.50509	227800
4.50698	228336
4.50887	228872
4.51076	229408
4.51265	229944
4.51453	230480
4.51642	231016
4.58263	231552
4.58452	232088
4.58641	232624
4.58829	233160
4.59018	233696
4.59207	234232
4.59396	234768
4.59585	235304
4.59773	235840
4.59962	236376
4.66583	236912
4.66772	237448
4.66961	237984
4.67149	238520
4.67338	239056
4.67527	239592
4.67716	240128
4.67905	240664
4.68093	241200
4.68282	241736
4.74903	242272
4.75092	242808
4.75281	243344
4.75469	243880
4.75658	244416
4.75847	244952
4.76036	245488
4.76225	246024
4.76413	246560
4.76602	247096
4.83223	247632
4.83412	248168
4.83601	248704
4.83789	249240
4.83978	249776
4.84167	250312
4.84356	250848
4.84545	251384
4.84733	251920
4.84922	252456
4.91543	252992
4.91732	253528
4.91921	254064
4.92109	254600
4.92298	255136
4.92487	255672
4.92676	256208
4.92865	256744
4.93053	257280
4.93242	257816
4.99863	258352
5.00052	258888
5.00241	259424
5.00429	259960
5.00618	260496
5.00807	261032
5.00996	261568
5.01185	262104
5.01373	262640
5.01562	263176
5.08183	263712
5.08372	264248
5.08561	264784
5.08749	265320
5.08938	265856
5.09127	266392
5.09316	266928
5.09505	267464
5.09693	268000
5.09882	268536
5.16503	269072
5.16692	269608
5.16881	270144
5.17069	270680
5.17258	271216
5.17447	271752
5.17636	272288
5.17825	272824
5.18013	273360
5.18202	273896
5.24823	274432
5.25012	274968
5.25201	275504
5.25389	276040
5.25578	276576
5.25767	277112
5.25956	277648
5.26145	278184
5.26333	278720
5.26522	279256
5.33143	279792
5.33332	280328
5.33521	280864
5.33709	281400
5.33898	281936
5.34087	282472
5.34276	283008
5.34465	283544
5.34653	284080
5.34842	284616
5.41463	285152
5.41652	285688
5.41841	286224
5.42029	286760
5.42218	287296
5.42407	287832
5.42596	288368
5.42785	288904
5.42973	289440
5.43162	289976
5.49783	290512
5.49972	291048
5.50161	291584
5.50349	292120
5.50538	292656
5.50727	293192
5.50916	293728
5.51105	294264
5.51293	294800
5.51482	295336
5.58103	295872
5.58292	296408
5.58481	296944
5.58669	297480
5.58858	298016
5.59047	298552
5.59236	299088
5.59425	299624
5.59613	300160
5.59802	300696
5.66423	301232
5.66612	301768
5.66801	302304
5.66989	302840
5.67178	303376
5.67367	303912
5.67556	304448
5.67745	304984
5.67933	305520
5.68122	306056
5.74743	306592
5.74932	307128
5.75121	307664
5.75309	308200
5.75498	308736
5.75687	309272
5.75876	309808
5.76065	310344
5.76253	310880
5.76442	311416
5.83063	311952
5.83252	312488
5.83441	313024
5.83629	313560
5.83818	314096
5.84007	314632
5.84196	315168
5.84385	315704
5.84573	316240
5.84762	316776
5.91383	317312
5.91572	317848
5.91761	318384
5.91949	318920
5.92138	319456
5.92327	319992
5.92516	320528
5.92705	321064
5.92893	321600
5.93082	322136
5.99703	322672
5.99892	323208
6.00081	323744
6.00269	324280
6.00458	324816
6.00647	325352
6.00836	325888
6.01025	326424
6.01213	326960
6.01402	327496
6.08023	328032
6.08212	328568
6.08401	329104
6.08589	329640
6.08778	330176
6.08967	330712
6.09156	331248
6.09345	331784
6.09533	332320
6.09722	332856
6.16343	333392
6.16532	333928
6.16721	334464
6.16909	335000
6.17098	335536
6.17287	336072
6.17476	336608
6.17665	337144
6.17853	337680
6.18042	338216
6.24663	338752
6.24852	339288
6.25041	339824
6.25229	340360
6.25418	340896
6.25607	341432
6.25796	341968
6.25985	342504
6.26173	343040
6.26362	343576
6.32983	344112
6.33172	344648
6.33361	345184
6.33549	345720
6.33738	346256
6.33927	346792
6.34116	347328
6.34305	347864
6.34493	348400
6.34682	348936
6.41303	349472
6.41492	350008
6.41681	350544
6.41869	351080
6.42058	351616
6.42247	352152
6.42436	352688
6.42625	353224
6.42813	353760
6.43002	354296
6.49623	354832
6.49812	355368
6.50001	355904
6.50189	356440
6.50378	356976
6.50567	357512
6.50756	358048
6.50945	358584
6.51133	359120
6.51322	359656
6.57943	360192
6.58132	360728
6.58321	361264
6.58509	361800
6.58698	362336
6.58887	362872
6.59076	363408
6.59265	363944
6.59453	364480
6.59642	365016
6.66263	365552
6.66452	366088
6.66641	366624
6.66829	367160
6.67018	367696
6.67207	368232
6.67396	368768
6.67585	369304
6.67773	369840
6.67962	370376
6.74583	370912
6.74772	371448
6.74961	371984
6.75149	372520
6.75338	373056
6.75527	373592
6.75716	374128
6.75905	374664
6.76093	375200
6.76282	375736
6.82903	376272
6.83092	376808
6.83281	377344
6.83469	377880
6.83658	378416
6.83847	378952
6.84036	379488
6.84225	380024
6.84413	380560
6.84602	381096
6.91223	381632
6.91412	382168
6.91601	382704
6.91789	383240
6.91978	383776
6.92167	384312
6.92356	384848
6.92545	385384
6.92733	385920
6.92922	386456
6.99543	386992
6.99732	387528
6.99921	388064
7.00109	388600
7.00298	389136
7.00487	389672
7.00676	390208
7.00865	390744
7.01053	391280
7.01242	391816
7.07863	392352
7.08052	392888
7.08241	393424
7.08429	393960
7.08618	394496
7.08807	395032
7.08996	395568
7.09185	396104
7.09373	396640
7.09562	397176
7.16183	397712
7.16372	398248
7.16561	398784
7.16749	399320
7.16938	399856
7.17127	400392
7.17316	400928
7.17505	401464
7.17693	402000
7.17882	402536
7.24503	403072
7.24692	403608
7.24881	404144
7.25069	404680
7.25258	405216
7.25447	405752
7.25636	406288
7.25825	406824
7.26013	407360
7.26202	407896
7.32823	408432
7.33012	408968
7.33201	409504
7.33389	410040
7.33578	410576
7.33767	411112
7.33956	411648
7.34145	412184
7.34333	412720
7.34522	413256
7.41143	413792
7.41332	414328
7.41521	414864
7.41709	415400
7.41898	415936
7.42087	416472
7.42276	417008
7.42465	417544
7.42653	418080
7.42842	418616
7.49463	419152
7.49652	419688
7.49841	420224
7.50029	420760
7.50218	421296
7.50407	421832
7.50596	422368
7.50785	422904
7.50973	423440
7.51162	423976
7.57783	424512
7.57972	425048
7.58161	425584
7.58349	426120
7.58538	426656
7.58727	427192
7.58916	427728
7.59105	428264
7.59293	428800
7.59482	429336
7.66103	429872
7.66292	430408
7.66481	430944
7.66669	431480
7.66858	432016
7.67047	432552
7.67236	433088
7.67425	433624
7.67613	434160
7.67802	434696
7.74423	435232
7.74612	435768
7.74801	436304
7.74989	436840
7.75178	437376
7.75367	437912
7.75556	438448
7.75745	438984
7.75933	439520
7.76122	440056
7.82743	440592
7.82932	441128
7.83121	441664
7.83309	442200
7.83498	442736
7.83687	443272
7.83876	443808
7.84065	444344
7.84253	444880
7.84442	445416
7.91063	445952
7.91252	446488
7.91441	447024
7.91629	447560
7.91818	448096
7.92007	448632
7.92196	449168
7.92385	449704
7.92573	450240
7.92762	450776
7.99383	451312
7.99572	451848
7.99761	452384
7.99949	452920
8.00138	453456
8.00327	453992
8.00516	454528
8.00705	455064
8.00893	455600
8.01082	456136
8.07703	456672
8.07892	457208
8.08081	457744
8.08269	458280
8.08458	458816
8.08647	459352
8.08836	459888
8.09025	460424
8.09213	460960
8.09402	461496
8.16023	462032
8.16212	462568
8.16401	463104
8.16589	463640
8.16778	464176
8.16967	464712
8.17156	465248
8.17345	465784
8.17533	466320
8.17722	466856
8.24343	467392
8.24532	467928
8.24721	468464
8.24909	469000
8.25098	469536
8.25287	470072
8.25476	470608
8.25665	471144
8.25853	471680
8.26042	472216
8.32663	472752
8.32852	473288
8.33041	473824
8.33229	474360
8.33418	474896
8.33607	475432
8.33796	475968
8.33985	476504
8.34173	477040
8.34362	477576
8.40983	478112
8.41172	478648
8.41361	479184
8.41549	479720
8.41738	480256
8.41927	480792
8.42116	481328
8.42305	481864
8.42493	482400
8.42682	482936
8.49303	483472
8.49492	484008
8.49681	484544
8.49869	485080
8.50058	485616
8.50247	486152
8.50436	486688
8.50625	487224
8.50813	487760
8.51002	488296
8.57623	488832
8.57812	489368
8.58001	489904
8.58189	490440
8.58378	490976
8.58567	491512
8.58756	492048
8.58945	492584
8.59133	493120
8.59322	493656
8.65943	494192
8.66132	494728
8.66321	495264
8.66509	495800
8.66698	496336
8.66887	496872
8.67076	497408
8.67265	497944
8.67453	498480
8.67642	499016
8.74263	499552
8.74452	500088
8.74641	500624
8.74829	501160
8.75018	501696
8.75207	502232
8.75396	502768
8.75585	503304
8.75773	503840
8.75962	504376
8.82583	504912
8.82772	505448
8.82961	505984
8.83149	506520
8.83338	507056
8.83527	507592
8.83716	508128
8.83905	508664
8.84093	509200
8.84282	509736
8.90903	510272
8.91092	510808
8.91281	511344
8.91469	511880
8.91658	512416
8.91847	512952
8.92036	513488
8.92225	514024
8.92413	514560
8.92602	515096
8.99223	515632
8.99412	516168
8.99601	516704
8.99789	517240
8.99978	517776
9.00167	518312
9.00356	518848
9.00545	519384
9.00733	519920
9.00922	520456
9.07543	520992
9.07732	521528
9.07921	522064
9.08109	522600
9.08298	523136
9.08487	523672
9.08676	524208
9.08865	524744
9.09053	525280
9.09242	525816
9.15863	526352
9.16052	526888
9.16241	527424
9.16429	527960
9.16618	528496
9.16807	529032
9.16996	529568
9.17185	530104
9.17373	530640
9.17562	531176
9.24183	531712
9.24372	532248
9.24561	532784
9.24749	533320
9.24938	533856
9.25127	534392
9.25316	534928
9.25505	535464
9.25693	536000
9.25882	536536
9.32503	537072
9.32692	537608
9.32881	538144
9.33069	538680
9.33258	539216
9.33447	539752
9.33636	540288
9.33825	540824
9.34013	541360
9.34202	541896
9.40823	542432
9.41012	542968
9.41201	543504
9.41389	544040
9.41578	544576
9.41767	545112
9.41956	545648
9.42145	546184
9.42333	546720
9.42522	547256
9.49143	547792
9.49332	548328
9.49521	548864
9.49709	549400
9.49898	549936
9.50087	550472
9.50276	551008
9.50465	551544
9.50653	552080
9.50842	552616
9.57463	553152
9.57652	553688
9.57841	554224
9.58029	554760
9.58218	555296
9.58407	555832
9.58596	556368
9.58785	556904
9.58973	557440
9.59162	557976
9.65783	558512
9.65972	559048
9.66161	559584
9.66349	560120
9.66538	560656
9.66727	561192
9.66916	561728
9.67105	562264
9.67293	562800
9.67482	563336
9.74103	563872
9.74292	564408
9.74481	564944
9.74669	565480
9.74858	566016
9.75047	566552
9.75236	567088
9.75425	567624
9.75613	568160
9.75802	568696
9.82423	569232
9.82612	569768
9.82801	570304
9.82989	570840
9.83178	571376
9.83367	571912
9.83556	572448
9.83745	572984
9.83933	573520
9.84122	574056
9.90743	574592
9.90932	575128
9.91121	575664
9.91309	576200
9.91498	576736
9.91687	577272
9.91876	577808
9.92065	578344
9.92253	578880
9.92442	579416
9.99063	579952
9.99252	580488
9.99441	581024
9.99629	581560
9.99818	582096
10.0001	582632
10.002	583168
10.0038	583704
10.0057	584240
10.0076	584776
10.0738	585312
10.0757	585848
10.0776	586384
10.0795	586920
10.0814	587456
10.0833	587992
10.0852	588528
10.087	589064
10.0889	589600
10.0908	590136
10.157	590672
10.1589	591208
10.1608	591744
10.1627	592280
10.1646	592816
10.1665	593352
10.1684	593888
10.1702	594424
10.1721	594960
10.174	595496
10.2402	596032
10.2421	596568
10.244	597104
10.2459	597640
10.2478	598176
10.2497	598712
10.2516	599248
10.2534	599784
10.2553	600320
10.2572	600856
10.3234	601392
10.3253	601928
10.3272	602464
10.3291	603000
10.331	603536
10.3329	604072
10.3348	604608
10.3366	605144
10.3385	605680
10.3404	606216
10.4066	606752
10.4085	607288
10.4104	607824
10.4123	608360
10.4142	608896
10.4161	609432
10.418	609968
10.4198	610504
10.4217	611040
10.4236	611576
10.4898	612112
10.4917	612648
10.4936	613184
10.4955	613720
10.4974	614256
10.4993	614792
10.5012	615328
10.503	615864
10.5049	616400
10.5068	616936
10.573	617472
10.5749	618008
10.5768	618544
10.5787	619080
10.5806	619616
10.5825	620152
10.5844	620688
10.5862	621224
10.5881	621760
10.59	622296
10.6562	622832
10.6581	623368
10.66	623904
10.6619	624440
10.6638	624976
10.6657	625512
10.6676	626048
10.6694	626584
10.6713	627120
10.6732	627656
10.7394	628192
10.7413	628728
10.7432	629264
10.7451	629800
10.747	630336
10.7489	630872
10.7508	631408
10.7526	631944
10.7545	632480
10.7564	633016
10.8226	633552
10.8245	634088
10.8264	634624
10.8283	635160
10.8302	635696
10.8321	636232
10.834	636768
10.8358	637304
10.8377	637840
10.8396	638376
10.9058	638912
10.9077	639448
10.9096	639984
10.9115	640520
10.9134	641056
10.9153	641592
10.9172	642128
10.919	642664
10.9209	643200
10.9228	643736
10.989	644272
10.9909	644808
10.9928	645344
10.9947	645880
10.9966	646416
10.9985	646952
11.0004	647488
11.0022	648024
11.0041	648560
11.006	649096
11.0722	649632
11.0741	650168
11.076	650704
11.0779	651240
11.0798	651776
11.0817	652312
11.0836	652848
11.0854	653384
11.0873	653920
11.0892	654456
11.1554	654992
11.1573	655528
11.1592	656064
11.1611	656600
11.163	657136
11.1649	657672
11.1668	658208
11.1686	658744
11.1705	659280
11.1724	659816
11.2386	660352
11.2405	660888
11.2424	661424
11.2443	661960
11.2462	662496
11.2481	663032
11.25	663568
11.2518	664104
11.2537	664640
11.2556	665176
11.3218	665712
11.3237	666248
11.3256	666784
11.3275	667320
11.3294	667856
11.3313	668392
11.3332	668928
11.335	669464
11.3369	670000
11.3388	670536
11.405	671072
11.4069	671608
11.4088	672144
11.4107	672680
11.4126	673216
11.4145	673752
11.4164	674288
11.4182	674824
11.4201	675360
11.422	675896
11.4882	676432
11.4901	676968
11.492	677504
11.4939	678040
11.4958	678576
11.4977	679112
11.4996	679648
11.5014	680184
11.5033	680720
11.5052	681256
11.5714	681792
11.5733	682328
11.5752	682864
11.5771	683400
11.579	683936
11.5809	684472
11.5828	685008
11.5846	685544
11.5865	686080
11.5884	686616
11.6546	687152
11.6565	687688
11.6584	688224
11.6603	688760
11.6622	689296
11.6641	689832
11.666	690368
11.6678	690904
11.6697	691440
11.6716	691976
11.7378	692512
11.7397	693048
11.7416	693584
11.7435	694120
11.7454	694656
11.7473	695192
11.7492	695728
11.751	696264
11.7529	696800
11.7548	697336
11.821	697872
11.8229	698408
11.8248	698944
11.8267	699480
11.8286	700016
11.8305	700552
11.8324	701088
11.8342	701624
11.8361	702160
11.838	702696
11.9042	703232
11.9061	703768
11.908	704304
11.9099	704840
11.9118	705376
11.9137	705912
11.9156	706448
11.9174	706984
11.9193	707520
11.9212	708056
11.9874	708592
11.9893	709128
11.9912	709664
11.9931	710200
11.995	710736
11.9969	711272
11.9988	711808
12.0006	712344
12.0025	712880
12.0044	713416
12.0706	713952
12.0725	714488
12.0744	715024
12.0763	715560
12.0782	716096
12.0801	716632
12.082	717168
12.0838	717704
12.0857	718240
12.0876	718776
12.1538	719312
12.1557	719848
12.1576	720384
12.1595	720920
12.1614	721456
12.1633	721992
12.1652	722528
12.167	723064
12.1689	723600
12.1708	724136
12.237	724672
12.2389	725208
12.2408	725744
12.2427	726280
12.2446	726816
12.2465	727352
12.2484	727888
12.2502	728424
12.2521	728960
12.254	729496
12.3202	730032
12.3221	730568
12.324	731104
12.3259	731640
12.3278	732176
12.3297	732712
12.3316	733248
12.3334	733784
12.3353	734320
12.3372	734856
12.4034	735392
12.4053	735928
12.4072	736464
12.4091	737000
12.411	737536
12.4129	738072
12.4148	738608
12.4166	739144
12.4185	739680
12.4204	740216
12.4866	740752
12.4885	741288
12.4904	741824
12.4923	742360
12.4942	742896
12.4961	743432
12.498	743968
12.4998	744504
12.5017	745040
12.5036	745576
12.5698	746112
12.5717	746648
12.5736	747184
12.5755	747720
12.5774	748256
12.5793	748792
12.5812	749328
12.583	749864
12.5849	750400
12.5868	750936
12.653	751472
12.6549	752008
12.6568	752544
12.6587	753080
12.6606	753616
12.6625	754152
12.6644	754688
12.6662	755224
12.6681	755760
12.67	756296
12.7362	756832
12.7381	757368
12.74	757904
12.7419	758440
12.7438	758976
12.7457	759512
12.7476	760048
12.7494	760584
12.7513	761120
12.7532	761656
12.8194	762192
12.8213	762728
12.8232	763264
12.8251	763800
12.827	764336
12.8289	764872
12.8308	765408
12.8326	765944
12.8345	766480
12.8364	767016
12.9026	767552
12.9045	768088
12.9064	768624
12.9083	769160
12.9102	769696
12.9121	770232
12.914	770768
12.9158	771304
12.9177	771840
12.9196	772376
12.9858	772912
12.9877	773448
12.9896	773984
12.9915	774520
12.9934	775056
12.9953	775592
12.9972	776128
12.999	776664
13.0009	777200
13.0028	777736
13.069	778272
13.0709	778808
13.0728	779344
13.0747	779880
13.0766	780416
13.0785	780952
13.0804	781488
13.0822	782024
13.0841	782560
13.086	783096
13.1522	783632
13.1541	784168
13.156	784704
13.1579	785240
13.1598	785776
13.1617	786312
13.1636	786848
13.1654	787384
13.1673	787920
13.1692	788456
13.2354	788992
13.2373	789528
13.2392	790064
13.2411	790600
13.243	791136
13.2449	791672
13.2468	792208
13.2486	792744
13.2505	793280
13.2524	793816
13.3186	794352
13.3205	794888
13.3224	795424
13.3243	795960
13.3262	796496
13.3281	797032
13.33	797568
13.3318	798104
13.3337	798640
13.3356	799176
13.4018	799712
13.4037	800248
13.4056	800784
13.4075	801320
13.4094	801856
13.4113	802392
13.4132	802928
13.415	803464
13.4169	804000
13.4188	804536
13.485	805072
13.4869	805608
13.4888	806144
13.4907	806680
13.4926	807216
13.4945	807752
13.4964	808288
13.4982	808824
13.5001	809360
13.502	809896
13.5682	810432
13.5701	810968
13.572	811504
13.5739	812040
13.5758	812576
13.5777	813112
13.5796	813648
13.5814	814184
13.5833	814720
13.5852	815256
13.6514	815792
13.6533	816328
13.6552	816864
13.6571	817400
13.659	817936
13.6609	818472
13.6628	819008
13.6646	819544
13.6665	820080
13.6684	820616
13.7346	821152
13.7365	821688
13.7384	822224
13.7403	822760
13.7422	823296
13.7441	823832
13.746	824368
13.7478	824904
13.7497	825440
13.7516	825976
13.8178	826512
13.8197	827048
13.8216	827584
13.8235	828120
13.8254	828656
13.8273	829192
13.8292	829728
13.831	830264
13.8329	830800
13.8348	831336
13.901	831872
13.9029	832408
13.9048	832944
13.9067	833480
13.9086	834016
13.9105	834552
13.9124	835088
13.9142	835624
13.9161	836160
13.918	836696
13.9842	837232
13.9861	837768
13.988	838304
13.9899	838840
13.9918	839376
13.9937	839912
13.9956	840448
13.9974	840984
13.9993	841520
14.0012	842056
14.0674	842592
14.0693	843128
14.0712	843664
14.0731	844200
14.075	844736
14.0769	845272
14.0788	845808
14.0806	846344
14.0825	846880
14.0844	847416
14.1506	847952
14.1525	848488
14.1544	849024
14.1563	849560
14.1582	850096
14.1601	850632
14.162	851168
14.1638	851704
14.1657	852240
14.1676	852776
14.2338	853312
14.2357	853848
14.2376	854384
14.2395	854920
14.2414	855456
14.2433	855992
14.2452	856528
14.247	857064
14.2489	857600
14.2508	858136
14.317	858672
14.3189	859208
14.3208	859744
14.3227	860280
14.3246	860816
14.3265	861352
14.3284	861888
14.3302	862424
14.3321	862960
14.334	863496
14.4002	864032
14.4021	864568
14.404	865104
14.4059	865640
14.4078	866176
14.4097	866712
14.4116	867248
14.4134	867784
14.4153	868320
14.4172	868856
14.4834	869392
14.4853	869928
14.4872	870464
14.4891	871000
14.491	871536
14.4929	872072
14.4948	872608
14.4966	873144
14.4985	873680
14.5004	874216
14.5666	874752
14.5685	875288
14.5704	875824
14.5723	876360
14.5742	876896
14.5761	877432
14.578	877968
14.5798	878504
14.5817	879040
14.5836	879576
14.6498	880112
14.6517	880648
14.6536	881184
14.6555	881720
14.6574	882256
14.6593	882792
14.6612	883328
14.663	883864
14.6649	884400
14.6668	884936
14.733	885472
14.7349	886008
14.7368	886544
14.7387	887080
14.7406	887616
14.7425	888152
14.7444	888688
14.7462	889224
14.7481	889760
14.75	890296
14.8162	890832
14.8181	891368
14.82	891904
14.8219	892440
14.8238	892976
14.8257	893512
14.8276	894048
14.8294	894584
14.8313	895120
14.8332	895656
14.8994	896192
14.9013	896728
14.9032	897264
14.9051	897800
14.907	898336
14.9089	898872
14.9108	899408
14.9126	899944
14.9145	900480
14.9164	901016
14.9826	901552
14.9845	902088
14.9864	902624
14.9883	903160
14.9902	903696
14.9921	904232
14.994	904768
14.9958	905304
14.9977	905840
14.9996	906376
15.0658	906912
15.0677	907448
15.0696	907984
15.0715	908520
15.0734	909056
15.0753	909592
15.0772	910128
15.079	910664
15.0809	911200
15.0828	911736
15.149	912272
15.1509	912808
15.1528	913344
15.1547	913880
15.1566	914416
15.1585	914952
15.1604	915488
15.1622	916024
15.1641	916560
15.166	917096
15.2322	917632
15.2341	918168
15.236	918704
15.2379	919240
15.2398	919776
15.2417	920312
15.2436	920848
15.2454	921384
15.2473	921920
15.2492	922456
15.3154	922992
15.3173	923528
15.3192	924064
15.3211	924600
15.323	925136
15.3249	925672
15.3268	926208
15.3286	926744
15.3305	927280
15.3324	927816
15.3986	928352
15.4005	928888
15.4024	929424
15.4043	929960
15.4062	930496
15.4081	931032
15.41	931568
15.4118	932104
15.4137	932640
15.4156	933176
15.4818	933712
15.4837	934248
15.4856	934784
15.4875	935320
15.4894	935856
15.4913	936392
15.4932	936928
15.495	937464
15.4969	938000
15.4988	938536
15.565	939072
15.5669	939608
15.5688	940144
15.5707	940680
15.5726	941216
15.5745	941752
15.5764	942288
15.5782	942824
15.5801	943360
